Year_-1,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22
-0.002820015,-0.022499084,-0.051671624,-0.071314454,-0.05590582,-0.09919667,-0.08547938,-0.08253807,-0.053202033,-0.03513241,-0.05093789,-0.04265058,-0.028223872,-0.034944117,,,,,,,,,,
-0.0115094185,-0.029325128,-0.09697008,-0.12577039,-0.10174471,-0.11756796,-0.07948017,-0.05668515,-0.041104972,-0.032604992,-0.03957367,-0.024130046,-0.010925412,-0.052115977,,,,,,,,,,
-0.03792548,-0.057189226,-0.06450093,-0.07583594,-0.070848584,-0.09477526,-0.09945768,-0.08484179,-0.089117825,-0.08268273,-0.088149965,-0.06933069,-0.071799755,-0.08027965,,,,,,,,,,
0.003028512,0.0021566749,-0.030498266,-0.012741566,-0.020220578,-0.02728951,-0.031734228,-0.025981367,-0.024051547,-0.012192309,-0.013306677,-0.0035785437,0.0011544228,0.0017771721,,,,,,,,,,
0.031813204,0.009117663,0.0099641085,0.012027621,-0.0062327385,0.0014255047,-0.016325355,-0.020268321,-0.014573634,-0.010828495,-0.028771162,-0.008170128,-0.02228111,-0.010900557,-0.014709711,0.011019647,-0.015358269,-0.021156967,,,,,,
0.011161327,0.014341414,-0.014546871,-5.4121017e-05,0.007676661,0.0067963004,0.010184109,0.018176138,0.014832079,0.008696616,0.014614999,0.016106248,0.018020928,0.027084708,,,,,,,,,,
-0.0065432787,-0.010210276,-0.08432895,-0.057403028,-0.053599536,-0.048078716,-0.03696716,-0.025346994,-0.031425178,-0.01417315,-0.021047771,-0.015212297,-0.0065089464,-0.016369045,,,,,,,,,,
0.005694151,-0.011170208,-0.04822594,-0.048176587,-0.03372544,-0.03583318,-0.03533238,-0.021503389,-0.02387172,-0.0209772,-0.02735883,-0.011647403,-0.013436496,-0.020498812,,,,,,,,,,
-0.007530093,-0.015859544,-0.014220238,-0.019392848,-0.010019839,-0.033966243,-0.014599085,-0.009135604,-0.0053198338,-0.00836426,-0.0019112229,0.007418692,0.008259416,0.000944674,-0.0026261806,0.040890694,0.044109166,0.027480483,,,,,,
0.007119894,0.006304145,-0.0679816,-0.058705747,-0.059162974,-0.041409492,-0.02717936,-0.01152879,0.009732842,0.012357533,-0.0009838343,0.02882421,0.023889601,0.020687163,,,,,,,,,,
0.022490263,0.018772364,-0.017209709,-0.018239558,-0.021488726,-0.027266502,-0.0051175356,0.008047223,0.01445061,0.02028972,0.010810375,0.032004297,0.026717842,0.026043415,,,,,,,,,,
-0.041639745,-0.030272901,-0.071520746,-0.03328687,-0.04689145,-0.029910803,-0.03476137,-0.03148824,-0.02678597,,,,,,,,,,,,,,,
0.0014275312,0.01991409,-0.01493746,-0.00018662214,-0.0009045005,0.0019049048,0.0010322332,0.012310743,0.0032929182,,,,,,,,,,,,,,,
0.022664845,0.023697078,-0.007429421,0.014341533,0.0061615705,-0.0021144748,0.01525414,0.022281826,0.008555889,,,,,,,,,,,,,,,
0.0061403513,0.022754312,-0.046314657,-0.023338437,-0.041051507,-0.019128144,-0.017302811,-0.0033960342,0.0021537542,,,,,,,,,,,,,,,
0.0005117059,0.01462698,-0.07218963,-0.04954374,-0.0495193,-0.03929442,-0.04072702,-0.014241576,-0.007160187,,,,,,,,,,,,,,,
-0.01243788,0.00035208464,-0.105796754,-0.062403977,-0.06859779,-0.039080977,-0.060268342,-0.03986901,-0.031666994,,,,,,,,,,,,,,,
-0.009774148,-0.015232086,-0.08798599,-0.060090482,-0.06534594,-0.03809488,-0.051378727,-0.031677544,-0.036943495,,,,,,,,,,,,,,,
-0.00399971,-0.022103727,-0.06365317,-0.0477221,-0.051913083,-0.03748548,-0.04010451,-0.012647271,-0.033646166,,,,,,,,,,,,,,,
-0.004433155,-0.014338434,-0.07001543,-0.048236787,-0.04540962,-0.03530121,-0.037413538,-0.017947078,-0.024645507,,,,,,,,,,,,,,,
-0.008603632,-0.008099139,-0.07815474,-0.05366093,-0.044652224,-0.033843935,-0.036483407,-0.03577882,-0.015844405,,,,,,,,,,,,,,,
-0.014154911,-0.018836379,-0.07530159,-0.0497427,-0.0478819,-0.03546381,-0.037250936,-0.046028018,-0.02334112,,,,,,,,,,,,,,,
-0.010366678,-0.028468013,-0.08838487,-0.057040572,-0.047333777,-0.040049076,-0.03734505,-0.050696135,-0.025101662,,,,,,,,,,,,,,,
-0.009293616,-0.02875781,-0.095784366,-0.04858339,-0.04935229,-0.02276069,-0.043674648,-0.03707534,-0.025967538,,,,,,,,,,,,,,,
-0.017124772,-0.018371224,-0.08087784,-0.03648752,-0.036293507,-0.020819187,-0.02079022,-0.014998734,-0.016291559,,,,,,,,,,,,,,,
-0.017816663,-0.01998204,-0.060179114,-0.0341025,-0.03704822,-0.01782298,-0.023071408,-0.010972381,-0.00949043,,,,,,,,,,,,,,,
-0.008682728,-0.015899777,-0.055573106,-0.029280901,-0.03235519,-0.013596714,-0.017543435,-0.009462655,-0.011398375,,,,,,,,,,,,,,,
-0.0677529,-0.072526634,-0.12575299,-0.058682084,-0.08795065,-0.07173699,-0.08789724,-0.06663877,-0.04624933,,,,,,,,,,,,,,,
-0.06016648,-0.05571586,-0.11727148,-0.049622,-0.079930186,-0.060390532,-0.07362753,-0.053037643,-0.039918184,,,,,,,,,,,,,,,
-0.045942426,-0.05225891,-0.09572804,-0.044000447,-0.062355757,-0.046946824,-0.0555858,-0.048065662,-0.035563946,,,,,,,,,,,,,,,
-0.044247508,-0.05478543,-0.0922637,-0.041959047,-0.05813849,-0.04908222,-0.05213493,-0.054346025,-0.03198296,,,,,,,,,,,,,,,
-0.013128877,-0.0011273026,-0.033114612,0.016177833,0.023487508,0.016089022,8.028746e-05,0.011490166,0.0126129985,,,,,,,,,,,,,,,
0.024404287,0.030581176,0.008797288,0.015418053,0.024974406,0.019604683,0.019872725,0.025738418,0.030152738,0.03798431,-0.0012972355,0.0024594069,0.007722795,0.021401823,0.024968624,0.019258857,0.024685204,0.03222531,,,,,,
0.012738645,0.0113453865,0.00080287457,-0.00752306,0.013760805,0.007752776,0.011337221,0.0144017935,0.02436632,,,,,,,,,,,,,,,
-0.02214986,-0.016784906,-0.1165306,-0.08544606,-0.08062196,-0.075385034,-0.068882465,-0.063523054,-0.056985915,,,,,,,,,,,,,,,
-0.029416025,-0.023697078,-0.13427138,-0.09825635,-0.1000914,-0.08355641,-0.07662666,-0.074249685,-0.056805253,,,,,,,,,,,,,,,
-0.040527523,-0.037914217,-0.1598255,-0.12396741,-0.10932201,-0.10424894,-0.093043506,-0.097765625,-0.074522555,,,,,,,,,,,,,,,
0.005904317,0.0003736019,-0.054031253,-0.040077507,-0.049241662,-0.047780216,-0.039133012,-0.03260082,-0.03143847,,,,,,,,,,,,,,,
0.00079268217,-0.022127569,-0.14754218,-0.08935708,-0.09765172,-0.09772551,-0.08857077,-0.0726046,-0.06705153,,,,,,,,,,,,,,,
-0.008614063,0.0057686567,-0.15301543,-0.082377255,-0.104593754,-0.108599424,-0.108083785,-0.08633107,-0.08329928,,,,,,,,,,,,,,,
-0.023895204,-0.00045889616,-0.1966554,-0.12852156,-0.15743351,-0.15102232,-0.14459187,-0.13347667,-0.116123736,,,,,,,,,,,,,,,
-0.031240284,-0.013541818,-0.21674645,-0.15180928,-0.17112213,-0.17409927,-0.15962428,-0.15294862,-0.13861638,,,,,,,,,,,,,,,
-0.039292037,-0.012720108,-0.23430163,-0.15543365,-0.16521513,-0.13962781,-0.16284704,-0.13833141,-0.11412597,,,,,,,,,,,,,,,
-0.029919863,-0.013395309,-0.20192188,-0.14331526,-0.13684791,-0.106622756,-0.12324202,-0.08636081,-0.08094978,,,,,,,,,,,,,,,
-0.024847686,-0.023224711,-0.18824774,-0.1358667,-0.12280595,-0.099932134,-0.10548264,-0.058256447,-0.07119745,,,,,,,,,,,,,,,
-0.023244202,-0.019830942,-0.204489,-0.1326735,-0.115139306,-0.09529358,-0.104234636,-0.055885255,-0.064786136,,,,,,,,,,,,,,,
-0.019212723,-0.010641813,-0.18870395,-0.12569928,-0.10161179,-0.08824992,-0.09438628,-0.0573377,-0.053637803,,,,,,,,,,,,,,,
-0.020665824,-0.02194053,-0.15185404,-0.117747545,-0.09950334,-0.0894568,-0.089538574,-0.0701282,-0.055144608,,,,,,,,,,,,,,,
-0.01351583,-0.028124452,-0.15996903,-0.105995655,-0.09653556,-0.084433675,-0.07856166,-0.07754785,-0.04828173,,,,,,,,,,,,,,,
-0.012588799,-0.027381063,-0.16564852,-0.09971672,-0.10267514,-0.07124758,-0.07968205,-0.06347841,-0.04379666,,,,,,,,,,,,,,,
-0.02573055,-0.024721086,-0.12011397,-0.07574779,-0.07586205,-0.04792869,-0.04055959,-0.048235476,-0.030748904,,,,,,,,,,,,,,,
-0.014348328,-0.02338928,-0.099410415,-0.06587839,-0.07215619,-0.04445088,-0.032084227,-0.022635043,-0.019277334,,,,,,,,,,,,,,,
-0.0050684214,-0.0082297325,-0.07896638,-0.04642415,-0.059678197,-0.038202643,-0.023363829,-0.017718375,-0.015293837,,,,,,,,,,,,,,,
-0.027927756,-0.043480873,-0.11328626,-0.045025945,-0.07899773,-0.043604016,-0.057182252,-0.049725056,-0.037234843,,,,,,,,,,,,,,,
-0.039378464,-0.047876835,-0.12494743,-0.06419426,-0.10072094,-0.07178378,-0.07349628,-0.052767158,-0.04843384,,,,,,,,,,,,,,,
-0.025498033,-0.024306536,-0.097103775,-0.049139738,-0.08527362,-0.049192965,-0.04450226,-0.042654097,-0.03873992,,,,,,,,,,,,,,,
0.00528425,-0.013768554,-0.06592405,-0.045006573,-0.06714404,-0.028341115,-0.019068182,-0.036998153,-0.028048456,,,,,,,,,,,,,,,
-0.0111745,-0.028854191,-0.09184486,-0.03171277,-0.040708125,-0.019467235,-0.04230362,-0.0323838,-0.024709582,,,,,,,,,,,,,,,
-0.034291625,-0.03726852,-0.10721469,-0.032077193,-0.038999557,-0.021126986,-0.053753316,-0.031865478,-0.019910872,,,,,,,,,,,,,,,
-0.04294306,-0.042805016,-0.1272853,-0.027648449,-0.022319674,-0.008864939,-0.049203694,-0.024857044,-0.010779262,,,,,,,,,,,,,,,
-0.028844357,-0.034169078,-0.12557662,-0.022960365,-0.013734877,0.00021326542,-0.03401345,-0.016014993,-0.004663229,,,,,,,,,,,,,,,
-0.036613643,-0.028750598,-0.19949502,-0.14563036,-0.12156439,-0.11364931,-0.10127491,-0.09500903,-0.0807721,,,,,,,,,,,,,,,
-0.02413255,-0.02822578,-0.23003745,-0.16696012,-0.15440124,-0.1274516,-0.10277861,-0.10934687,-0.08233923,,,,,,,,,,,,,,,
-0.03162533,-0.02420932,-0.25444096,-0.18411028,-0.17043823,-0.1581797,-0.13366759,-0.133726,-0.10607606,,,,,,,,,,,,,,,
-0.041620135,-0.028991818,-0.23232234,-0.18034196,-0.17432547,-0.1736443,-0.17363149,-0.12640703,-0.1283347,,,,,,,,,,,,,,,
-0.055810153,-0.058368444,-0.16603339,-0.14652586,-0.13216442,-0.12944049,-0.16718107,-0.097088814,-0.094658315,,,,,,,,,,,,,,,
-0.031369388,-0.031538725,-0.12919176,-0.09923041,-0.082338154,-0.09535271,-0.0996142,-0.068492234,-0.06337839,,,,,,,,,,,,,,,
-0.017511427,-0.029577613,-0.16933966,-0.13464022,-0.14671254,-0.13913786,-0.123966336,-0.10191774,-0.10135156,,,,,,,,,,,,,,,
-0.03159231,-0.042030215,-0.28915644,-0.20759058,-0.20838279,-0.21245098,-0.20940375,-0.15471739,-0.1484713,,,,,,,,,,,,,,,
-0.037504613,-0.021033943,-0.2660964,-0.19215465,-0.2106458,-0.18309015,-0.20998311,-0.17766112,-0.16077292,,,,,,,,,,,,,,,
-0.043385565,-0.022519946,-0.27021384,-0.19189328,-0.21121931,-0.20925647,-0.20799863,-0.18408483,-0.16192001,,,,,,,,,,,,,,,
0.06092286,0.027935982,0.02213341,0.019182265,0.045758545,0.062379837,0.054074645,0.050118506,0.062033236,,,,,,,,,,,,,,,
0.014233887,0.0024750233,-0.0036313534,0.0063732266,0.033610523,0.017996192,-0.0054218173,0.017249346,0.016962469,,,,,,,,,,,,,,,
-0.019787014,-0.013128221,-0.026680827,-0.008878887,-0.004809022,-0.0074014664,-0.013811529,-0.00070232153,-0.0071045756,,,,,,,,,,,,,,,
-0.032131433,-0.013998747,-0.06621033,-0.038641572,-0.021948457,-0.018006742,-0.036366105,-0.017806292,-0.019331872,,,,,,,,,,,,,,,
-0.023868263,-0.021695077,-0.10459393,-0.075437665,-0.056323588,-0.029929698,-0.044000983,-0.033141255,-0.027044356,,,,,,,,,,,,,,,
-0.008288562,-0.027482629,-0.12741733,-0.09791702,-0.08603048,-0.04466617,-0.046311855,-0.052933037,-0.032085836,,,,,,,,,,,,,,,
-0.024083495,-0.01989609,-0.19435728,-0.12791514,-0.1141299,-0.09813696,-0.06699908,-0.10782999,-0.06437701,,,,,,,,,,,,,,,
-0.025202394,-0.018291712,-0.18893409,-0.13838005,-0.14334178,-0.1234023,-0.10668957,-0.09920406,-0.084563434,,,,,,,,,,,,,,,
-0.036325812,-0.021618962,-0.20579422,-0.1494456,-0.14164078,-0.122294545,-0.13097322,-0.1029138,-0.087830424,,,,,,,,,,,,,,,
-0.027570307,-0.018157005,-0.16702741,-0.14135915,-0.1324948,-0.13409597,-0.1267001,-0.102389395,-0.08342028,,,,,,,,,,,,,,,
-0.0152698755,-0.022195995,-0.17215127,-0.13819635,-0.14018142,-0.13270932,-0.12289351,-0.09630394,-0.08353138,,,,,,,,,,,,,,,
-0.021506071,-0.029407978,-0.18502444,-0.16221327,-0.14997894,-0.13978803,-0.13490367,-0.10344839,-0.09373003,,,,,,,,,,,,,,,
-0.030711412,-0.04207164,-0.10327661,-0.031020641,-0.03892219,-0.052270293,-0.047487617,-0.060635865,-0.04180348,,,,,,,,,,,,,,,
-0.022876501,-0.04223591,-0.10282558,-0.032873154,-0.048543096,-0.049185455,-0.04762411,-0.055431366,-0.022320151,,,,,,,,,,,,,,,
-0.03640026,-0.035214186,-0.085428596,-0.035091877,-0.05703199,-0.012079239,-0.040198207,-0.027243257,-0.023597717,,,,,,,,,,,,,,,
-0.01271683,-0.016991913,-0.02825892,-0.020708919,-0.029851496,0.007126987,-0.0030691624,-0.022821844,-0.007656336,,,,,,,,,,,,,,,
-0.0042719245,-0.00920254,-0.029040694,-0.010318935,-0.018279016,-0.01578182,-0.007196903,-0.003389895,-0.015700638,,,,,,,,,,,,,,,
0.0038192868,0.0022960305,-0.029141784,0.009501636,-0.014236629,-0.008310497,-0.009236515,0.0011314154,0.00092476606,,,,,,,,,,,,,,,
-0.007005632,-0.00956279,-0.051665902,-0.015494049,-0.023287475,-0.019364178,-0.023840785,-0.010628343,-0.011310697,,,,,,,,,,,,,,,
-0.018612027,-0.008847177,-0.10865414,-0.06391621,-0.04396957,-0.023686767,-0.040230215,-0.031766593,-0.026458085,,,,,,,,,,,,,,,
-0.0030738711,-0.0027788281,-0.10625142,-0.077171326,-0.051834643,-0.013418317,-0.03210497,-0.0316211,-0.018112302,,,,,,,,,,,,,,,
0.014925718,-0.012949407,-0.06692284,-0.06360376,-0.05035889,-0.012711108,-0.016520977,-0.027796447,-0.010962963,,,,,,,,,,,,,,,
-0.033235192,-0.04720545,-0.05351448,-0.03127688,-0.04692334,-0.051456273,-0.039543033,-0.07510126,-0.050125718,,,,,,,,,,,,,,,
-0.056780636,-0.060263097,-0.11581296,-0.08543342,-0.10484314,-0.019379199,-0.07074654,-0.089859724,-0.059908092,,,,,,,,,,,,,,,
0.004490733,-0.014378011,-0.063489616,-0.02859813,-0.02625519,-0.02563268,-0.03234142,-0.035046935,-0.03446746,,,,,,,,,,,,,,,
-0.04665315,-0.030713677,-0.17291373,-0.08313668,-0.0853073,-0.101129234,-0.09425831,-0.07482505,-0.07764143,,,,,,,,,,,,,,,
-0.0407421,-0.020707369,-0.21189225,-0.08283198,-0.11450279,-0.107818425,-0.11027038,-0.09996772,-0.07608044,,,,,,,,,,,,,,,
-0.033073485,-0.020940661,-0.2268306,-0.11933571,-0.14178002,-0.11788845,-0.124488235,-0.1148833,-0.09082204,,,,,,,,,,,,,,,
-0.032612085,-0.019571364,-0.23538756,-0.15131062,-0.12999314,-0.10060769,-0.115254045,-0.109984875,-0.088422894,,,,,,,,,,,,,,,
-0.011707485,-0.0930832,-0.07811475,-0.02966535,-0.031457245,-0.05315262,-0.05597788,-0.07480705,-0.043086052,,,,,,,,,,,,,,,
-0.011988938,-0.018788159,-0.14111394,-0.08500856,-0.057664037,-0.0665158,-0.086895764,-0.061667502,-0.05251974,,,,,,,,,,,,,,,
-0.014479339,-0.012635827,-0.19190198,-0.10411632,-0.069084704,-0.06054318,-0.07982594,-0.049645007,-0.055838227,,,,,,,,,,,,,,,
-0.062057137,-0.055443823,-0.20637846,-0.1132676,-0.118447185,-0.102247,-0.12541372,-0.06955683,-0.09326273,,,,,,,,,,,,,,,
-0.13834143,-0.16831785,-0.15599185,-0.16379404,-0.13899392,-0.18332744,-0.21271038,-0.12722349,-0.15811086,,,,,,,,,,,,,,,
-0.06536883,-0.06714094,-0.13081682,-0.09191966,-0.08141345,-0.0704422,-0.08344257,-0.061924875,-0.066230714,,,,,,,,,,,,,,,
-0.05058551,-0.04546219,-0.12907946,-0.07645911,-0.08109486,-0.07931715,-0.0779649,-0.062012732,-0.055808067,,,,,,,,,,,,,,,
-0.062940896,-0.056687415,-0.18926185,-0.086670995,-0.10920191,-0.13294071,-0.102956116,-0.11006409,-0.09310454,,,,,,,,,,,,,,,
-0.050792277,-0.027316809,-0.1860537,-0.08451545,-0.110443056,-0.118116915,-0.105424464,-0.10479736,-0.076569736,,,,,,,,,,,,,,,
0.05104512,0.08945787,-8.946657e-05,0.014955223,0.026779652,0.005754113,0.06628966,0.044504702,0.020430803,,,,,,,,,,,,,,,
-0.020967007,-0.00997895,-0.06852692,-0.02574277,-0.01251632,-0.04460311,-0.013680577,-0.04111135,-0.018441558,,,,,,,,,,,,,,,
-0.0021599531,-0.030829012,-0.035049975,-0.016050756,0.008525729,-0.014032304,-0.0042244196,0.025373101,-0.011407793,,,,,,,,,,,,,,,
-0.021433711,-0.0023511648,-0.079502106,-0.035489082,-0.008649647,-0.01101917,-0.004756093,-0.008928478,-0.00047284365,,,,,,,,,,,,,,,
-0.0046958923,0.021149576,-0.08306825,-0.031011403,-0.00022035837,-0.0021819472,-0.0045409203,-0.00547421,-0.009807825,,,,,,,,,,,,,,,
0.009592235,0.013065577,-0.06761432,-0.030608594,-0.021725297,-0.0252105,-0.030908525,-0.032910705,-0.029746592,,,,,,,,,,,,,,,
0.0013843775,0.010991275,-0.07716882,-0.028271735,-0.035007536,-0.042664766,-0.049538672,-0.05384326,-0.031472743,,,,,,,,,,,,,,,
-0.019737601,0.00421685,-0.112709165,-0.039568245,-0.03542018,-0.04518622,-0.06810117,-0.06505108,-0.03206867,,,,,,,,,,,,,,,
-0.11072475,-0.094138205,-0.22794098,-0.13516855,-0.1343512,-0.13892567,-0.13546526,-0.11068642,-0.115089595,,,,,,,,,,,,,,,
-0.16631341,-0.20745963,-0.25356752,-0.15422308,-0.15385145,-0.17919004,-0.17010361,-0.13730651,-0.14095145,,,,,,,,,,,,,,,
-0.16742587,-0.18631446,-0.15775454,-0.12053895,-0.1411007,-0.1828618,-0.1560353,-0.13497889,-0.15483928,,,,,,,,,,,,,,,
-0.13154906,-0.13421571,-0.18366063,-0.10046035,-0.13854921,-0.1479044,-0.1339426,-0.13034523,-0.12665856,,,,,,,,,,,,,,,
-0.12987542,-0.13380146,-0.18047684,-0.09482384,-0.13888794,-0.14636785,-0.13483381,-0.13336444,-0.12936723,,,,,,,,,,,,,,,
-0.06946343,-0.057013214,-0.09266412,-0.049934804,-0.109141886,-0.09821534,-0.092091024,-0.09841496,-0.101272225,,,,,,,,,,,,,,,
-0.03959775,-0.03338653,-0.02694273,-0.04790324,-0.09808433,-0.07759756,-0.077953696,-0.09950948,-0.09768283,,,,,,,,,,,,,,,
0.044555247,0.06304419,-0.021580756,-0.005275309,0.010951996,0.041379392,0.038258016,0.020945668,0.019806266,,,,,,,,,,,,,,,
0.04360211,0.051585376,0.008626699,0.0075364113,0.012105763,0.029981136,0.02843684,0.019935071,0.017466605,,,,,,,,,,,,,,,
-0.0098698735,-0.008984625,-0.039245546,-0.026420772,-0.0312593,-0.01957655,-0.01987499,-0.025740683,-0.011198401,,,,,,,,,,,,,,,
-0.057020843,-0.054060936,-0.08860475,-0.048031688,-0.055467546,-0.05490917,-0.04744643,-0.062863946,-0.022280872,,,,,,,,,,,,,,,
-0.027255535,-0.034253538,-0.06604475,-0.037594974,-0.043206632,-0.04546684,-0.036017,-0.0498724,-0.01600051,,,,,,,,,,,,,,,
-0.002818942,0.015572727,0.009124994,0.001711309,0.01747948,0.024294496,2.7358532e-05,0.005184531,0.016780853,0.015108287,0.0026710033,0.00783509,0.017457068,0.016717136,0.022154152,0.0040405393,0.035009146,0.0034295917,,,,,,
-0.01041919,0.0067376494,-0.060365856,-0.022045195,-0.010940909,-0.011003256,-0.0072361827,-0.047242105,-0.013827145,0.008063734,0.011048973,-0.0241068,-0.012699306,-0.023326635,-0.0056421757,-0.019278467,0.009330392,-0.016448677,,,,,,
-0.015873194,-0.014602184,-0.09513974,-0.04187268,-0.03303653,-0.034167707,-0.030118883,-0.06702852,-0.04023862,-0.024590611,-0.012897551,-0.051855624,-0.031249166,-0.036026835,-0.027084887,-0.029646039,-0.018691719,-0.030293405,,,,,,
-0.0146840215,-0.01818651,-0.0839321,-0.044756413,-0.044676006,-0.046334982,-0.052925408,-0.060590744,-0.042671263,-0.049720585,-0.050540507,-0.06181246,-0.019492328,-0.031033099,-0.02394861,-0.022188365,-0.01703918,-0.026766062,,,,,,
-0.0009780526,0.0037719011,-0.074514866,-0.017987072,-0.03730172,-0.045770645,-0.038100302,-0.06504053,-0.031325817,-0.03401941,-0.036549926,-0.043293357,-0.015892446,-0.01847452,-0.00784266,-0.012802064,-0.004879892,-0.020467341,,,,,,
-0.04649985,0.05203116,-0.049243987,-0.034233153,-0.0040637255,-0.05552441,-0.057926297,-0.027890384,0.013014615,,,,,,,,,,,,,,,
-0.018063426,0.03087473,-0.071860254,-0.015181959,-0.009097815,-0.020153165,-0.014339447,0.01450026,0.020156682,,,,,,,,,,,,,,,
0.021707296,0.030206501,-0.06550926,0.01857084,0.009843826,0.011692882,0.027487695,0.06585199,0.035396636,,,,,,,,,,,,,,,
-0.06567204,-0.08509743,-0.10730243,-0.08759642,-0.10162562,-0.11583394,-0.10441768,-0.12414992,-0.13073736,,,,,,,,,,,,,,,
-0.08842188,-0.120382905,-0.10442388,-0.057046592,-0.08751142,-0.12038386,-0.09596771,-0.1196928,-0.13918734,,,,,,,,,,,,,,,
-0.068822324,-0.07580477,-0.046107292,-0.03504783,-0.06575638,-0.077353954,-0.07703006,-0.10778189,-0.10649437,,,,,,,,,,,,,,,
-0.046529412,-0.038215518,-0.019832134,-0.029664874,-0.051077366,-0.06556183,-0.06593704,-0.08025378,-0.09994203,,,,,,,,,,,,,,,
-0.036695838,-0.01952529,-0.021493018,-0.031180322,-0.05838406,-0.05377555,-0.06716031,-0.063302934,-0.092443764,,,,,,,,,,,,,,,
0.021305144,0.03291595,0.013028264,0.013206601,0.025966704,0.024349928,0.029047787,0.024109185,0.0054917336,,,,,,,,,,,,,,,
0.014516056,0.02652061,-0.013490796,-0.0043507814,0.0036565661,-0.0025951862,0.010893106,0.008547068,-0.0036438107,,,,,,,,,,,,,,,
0.008548677,0.013639808,-0.033840418,-0.018475175,-0.026614249,-0.030695915,-0.007826388,-0.007420063,-0.010707021,,,,,,,,,,,,,,,
0.012835085,0.013225079,-0.0052236915,0.010077417,-0.011391282,0.020275235,0.015985548,0.012134612,0.0084447265,,,,,,,,,,,,,,,
0.027822554,0.039423108,0.030658424,0.05569017,0.017645895,0.067156255,0.063673615,0.024263322,0.02689904,,,,,,,,,,,,,,,
-0.011149347,0.018351614,-0.03765917,0.010027111,-0.016136527,-0.024224639,0.03597319,-0.043514132,-0.008811593,,,,,,,,,,,,,,,
-0.033751547,-0.051103354,-0.08526397,-0.07317895,-0.06316465,-0.061376095,-0.05255401,-0.050230503,-0.04112476,,,,,,,,,,,,,,,
-0.10658288,-0.08830798,-0.109825134,-0.0811497,-0.08426356,-0.07415557,-0.088882565,-0.09332049,-0.053160906,-0.024660885,-0.06438929,-0.09078437,-0.08004111,-0.07558769,-0.08870798,-0.08841187,-0.085004985,-0.06356627,,,,,,
-0.05232936,-0.052274227,-0.13780773,-0.031947255,-0.05735141,-0.073816895,-0.058502674,-0.09177232,-0.054148436,-0.025034428,-0.048313737,-0.06640339,-0.052718103,-0.061929762,-0.080417454,-0.06730074,-0.05806744,-0.06304628,,,,,,
-0.010386467,-0.0025125146,-0.07577318,-0.021573424,-0.025923252,-0.021565616,-0.018140495,-0.04254818,-0.02859503,-0.009846985,0.02814126,-0.017767608,-0.00601846,-0.023240268,-0.02081877,-0.0073351264,0.0028325915,-0.0034445524,,,,,,
0.030883908,0.039298773,-0.07654786,-0.048000813,-0.041217864,-0.0011977553,-0.005192697,-0.041077793,-0.030496359,-0.006151676,0.05670774,-0.0002887845,0.008711636,0.024299383,0.03064078,0.027383924,0.053497374,0.04250568,,,,,,
0.08748692,0.09222412,-0.04237914,-0.047196448,-0.0038390756,0.056749225,0.047314286,0.0047850013,-0.008924842,0.018191457,0.0664143,0.047302008,0.012830794,0.06688696,0.07387084,0.059592843,0.08318567,0.0422405,,,,,,
0.11835444,0.12872136,-0.021936536,-0.042612553,0.029687047,0.08738154,0.08245885,0.036598504,0.009039938,0.029023528,0.06395811,0.07082248,0.010288775,0.08283746,0.100353,0.07807481,0.09320706,0.06013304,,,,,,
0.043999076,0.06575525,-0.03013128,-0.032939017,0.013697147,0.027820587,0.029100955,0.0077766776,-0.015400112,0.03760147,0.014012933,0.026333332,-0.002758503,0.03254825,0.0478006,0.022897542,0.04336399,0.024244249,,,,,,
0.03532988,0.038753152,0.017118573,0.00672549,0.025233269,0.030469477,0.027462423,0.033619285,-0.00094532967,0.050569177,0.016988099,0.032332182,0.003439188,0.01867491,0.04877156,0.03062737,0.027439594,6.330013e-05,,,,,,
-0.026908696,-0.04460144,-0.11408752,-0.034538925,-0.01369679,-0.025300264,-0.069364905,-0.059267342,-0.010534406,-0.032008052,-0.035652757,6.8068504e-05,-0.0133882165,-0.015749037,-0.05198419,-0.033909798,-0.05294925,-0.018049479,,,,,,
-0.004765451,-0.01723814,-0.1052984,0.0056669116,0.0021399856,-0.0033432245,-0.037834167,-0.015912712,-0.0031746626,,,,,,,,,,,,,,,
0.016294062,-0.0043546557,-0.0742349,0.017105997,0.010274708,0.024094999,0.014266849,-0.002902329,0.0031802654,,,,,,,,,,,,,,,
0.045024216,0.024123251,-0.059051275,0.01833713,0.026767313,0.03513199,0.04678303,0.0055649877,0.0148540735,,,,,,,,,,,,,,,
-0.017688632,-0.021796227,-0.010412872,-0.032230973,-0.051889002,-0.050594985,-0.032627165,-0.06186378,-0.06743622,,,,,,,,,,,,,,,
0.0120001435,-0.02717799,-0.0011937022,-0.022588074,-0.0113841295,0.0006353855,-0.016979754,0.010712206,-0.015735924,,,,,,,,,,,,,,,
0.022378623,0.003330052,0.010238051,0.012256622,-0.008744717,0.018054545,0.0059464574,-0.0010356307,-0.008289576,0.0011963248,0.023705661,-0.00396353,-0.021069288,0.0014116168,-0.0136915445,-0.01794529,-0.0015105605,0.005009651,,,,,,
