Year_-1,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21
-0.019699976,-0.015349977,-0.026999973,-0.016699985,-0.008149989,-0.008649997,-0.014399983,-0.016299993,-0.01419998,-0.0131999925,-0.016999982,-0.017049983,-0.02224999,-0.021099985,-0.02014999,-0.021699965,,,,,,,
-0.007879972,-0.0061399713,-0.010799974,-0.006679982,-0.0032599866,-0.00345999,-0.0057599843,-0.0065199807,-0.00567998,-0.005279988,-0.006799981,-0.006819986,-0.008899972,-0.00843998,-0.0080599785,-0.008679986,,,,,,,
0.0,7.450581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.450581e-09,7.450581e-09,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0.0,-7.450581e-09,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.450581e-09,-7.450581e-09,0.0,0.0,0.0,0.0,-7.450581e-09,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4505806e-08,1.5646219e-07,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000001,0.059199996,0.0,,,,
-0.010199994,-0.021199994,-0.06769999,-0.0529,-0.051500008,-0.049699992,-0.047500007,-0.0536,-0.05009999,-0.039399996,-0.029300004,-0.030999996,-0.034800008,-0.028799996,-0.029699996,-0.029200003,0.0,0.0,-0.055700004,,,,
-0.010199979,-0.021199934,-0.06769982,-0.05289986,-0.051499873,-0.049699858,-0.047499873,-0.053599857,-0.050099857,-0.039399892,-0.029299922,-0.030999921,-0.03479991,-0.028799921,-0.029699922,-0.029199935,0.0,0.0,-0.055699855,,,,
0.0,0.0,-1.4901161e-08,0.0,0.0,-1.4901161e-08,0.0,0.0,0.0,1.4901161e-08,0.0,1.4901161e-08,0.0,0.0,0.0,0.0,-1.4901161e-08,7.450581e-09,-1.4901161e-08,,,,
0.0071635544,0.0055817664,0.009818055,0.00607267,0.0029636025,0.003145419,0.005236298,0.0059271976,0.0051635653,0.004799947,0.0061817467,0.006199926,0.008090824,0.007672623,0.007327184,0.007890806,,,,,,,
-0.019699931,-0.015349962,-0.026999928,-0.016699955,-0.0081499815,-0.008649975,-0.014399968,-0.016299948,-0.014199965,-0.013199963,-0.01699996,-0.01704996,-0.022249937,-0.021099955,-0.020149946,-0.02169995,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.010199994,-0.021199994,-0.06769999,-0.0529,-0.051500008,-0.049699992,-0.047500007,-0.0536,-0.05009999,-0.039399996,-0.029300004,-0.030999996,-0.034800008,-0.028799996,-0.029699996,-0.029200003,0.0,0.0,-0.055700004,,,,
-0.010199979,-0.021199934,-0.06769982,-0.05289986,-0.051499873,-0.049699858,-0.047499873,-0.053599857,-0.050099857,-0.039399892,-0.029299922,-0.030999921,-0.03479991,-0.028799921,-0.029699922,-0.029199935,0.0,0.0,-0.055699855,,,,
-0.019699931,-0.015349962,-0.026999928,-0.016699955,-0.0081499815,-0.008649975,-0.014399968,-0.016299948,-0.014199965,-0.013199963,-0.01699996,-0.01704996,-0.022249937,-0.021099955,-0.020149946,-0.02169995,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-1.4901161e-08,-5.9604645e-08,-1.7136335e-07,-1.4156103e-07,-1.3411045e-07,-1.3411045e-07,-1.3411045e-07,-1.4156103e-07,-1.3411045e-07,-1.0430813e-07,-8.195639e-08,-7.4505806e-08,-9.685755e-08,-7.4505806e-08,-7.4505806e-08,-6.7055225e-08,0.0,0.0,-1.4901161e-07,,,,
-0.007650003,-0.015900008,-0.050775036,-0.039675035,-0.03862504,-0.037275024,-0.035625033,-0.04020004,-0.03757503,-0.02955003,-0.021975026,-0.023250014,-0.026100025,-0.021600023,-0.022275016,-0.021900013,0.0,0.0,-0.04177504,,,,
-0.008924976,-0.018549941,-0.059237346,-0.04628738,-0.045062393,-0.043487385,-0.041562386,-0.046899877,-0.043837376,-0.034474894,-0.02563744,-0.027124919,-0.03044992,-0.025199935,-0.025987431,-0.02554994,-1.4901161e-08,7.450581e-09,-0.048737377,,,,
0.00092726946,0.0019272864,0.0061545223,0.004809074,0.0046818256,0.0045181513,0.0043181777,0.0048727095,0.004554525,0.003581822,0.0026636273,0.002818197,0.0031636208,0.0026181787,0.002699986,0.0026545376,-1.4901161e-08,1.4901161e-08,0.0050636157,,,,
-0.029549971,-0.023024969,-0.040499963,-0.025049977,-0.012224987,-0.012974985,-0.021599978,-0.024449974,-0.021299973,-0.019799985,-0.025499985,-0.02557499,-0.033374965,-0.031649977,-0.030224979,-0.032549962,,,,,,,
-0.019699931,-0.015349962,-0.026999928,-0.016699955,-0.0081499815,-0.008649975,-0.014399968,-0.016299948,-0.014199965,-0.013199963,-0.01699996,-0.01704996,-0.022249937,-0.021099955,-0.020149946,-0.02169995,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-1.4901161e-08,-3.7252903e-08,-1.1175871e-07,-9.685755e-08,-8.940697e-08,-8.940697e-08,-8.940697e-08,-9.685755e-08,-8.940697e-08,-6.7055225e-08,-5.2154064e-08,-4.4703484e-08,-5.9604645e-08,-5.2154064e-08,-5.2154064e-08,-4.4703484e-08,0.0,0.0,-9.685755e-08,,,,
-0.0058285743,-0.012114309,-0.038685754,-0.030228615,-0.029428609,-0.028400026,-0.027142897,-0.030628622,-0.02862861,-0.022514313,-0.016742885,-0.017714292,-0.019885749,-0.016457163,-0.01697144,-0.016685724,-1.4901161e-08,7.450581e-09,-0.031828612,,,,
-0.0074181706,-0.01541812,-0.049236216,-0.038472608,-0.037454426,-0.036145344,-0.03454534,-0.0389817,-0.036436252,-0.028654441,-0.021309033,-0.022545382,-0.025309019,-0.020945385,-0.021599948,-0.021236323,-1.4901161e-08,1.4901161e-08,-0.04050897,,,,
0.0012000054,0.0024941266,0.007964671,0.006223507,0.0060588345,0.005847037,0.0055882186,0.0063058734,0.0058941245,0.0046352893,0.0034470484,0.0036470592,0.004094109,0.003388241,0.0034940988,0.003435269,-1.4901161e-08,1.4901161e-08,0.006552905,,,,
2.9802322e-08,0.0,0.0,2.2351742e-08,2.9802322e-08,0.0,0.0,1.4901161e-08,2.9802322e-08,-1.4901161e-08,1.4901161e-08,1.4901161e-08,0.0,1.4901161e-08,-1.4901161e-08,-2.9802322e-08,-1.4901161e-08,7.450581e-09,-1.4901161e-08,,,,
2.9802322e-08,0.0,1.4901161e-08,2.9802322e-08,2.9802322e-08,1.4901161e-08,0.0,1.4901161e-08,2.9802322e-08,-1.4901161e-08,2.9802322e-08,1.4901161e-08,0.0,1.4901161e-08,-1.4901161e-08,-2.9802322e-08,-1.4901161e-08,7.450581e-09,-1.4901161e-08,,,,
0.0035817325,0.0027908534,0.004908964,0.0030363053,0.0014817864,0.001572676,0.0026181266,0.0029635578,0.0025817603,0.0023999512,0.0030908436,0.0030999333,0.0040453672,0.0038362592,0.00366354,0.0039453506,,,,,,,
-0.032833293,-0.02558329,-0.04499995,-0.027833298,-0.013583317,-0.014416657,-0.023999974,-0.027166635,-0.023666635,-0.02199997,-0.028333314,-0.028416641,-0.037083283,-0.035166636,-0.0335833,-0.036166623,0.0,3.7252903e-09,-0.018999986,,,,
-0.02626659,-0.020466618,-0.03599991,-0.022266611,-0.010866649,-0.011533298,-0.019199952,-0.021733277,-0.018933281,-0.017599948,-0.022666618,-0.022733279,-0.029666588,-0.028133273,-0.0268666,-0.028933257,0.0,0.0,-0.015199959,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-1.4901161e-08,-3.7252903e-08,-1.1175871e-07,-9.685755e-08,-8.940697e-08,-8.940697e-08,-8.940697e-08,-9.685755e-08,-8.940697e-08,-6.7055225e-08,-5.2154064e-08,-4.4703484e-08,-5.9604645e-08,-5.2154064e-08,-5.2154064e-08,-4.4703484e-08,0.0,0.0,-9.685755e-08,,,,
-0.005100012,-0.010600023,-0.033850044,-0.026450045,-0.025750048,-0.024850033,-0.023750044,-0.026800036,-0.025050037,-0.019700035,-0.014650032,-0.0155000165,-0.017400049,-0.014400028,-0.01485002,-0.014600024,-1.4901161e-08,0.0,-0.027850054,,,,
1.4901161e-08,0.0,0.0,2.2351742e-08,2.9802322e-08,0.0,0.0,1.4901161e-08,2.9802322e-08,2.9802322e-08,1.4901161e-08,1.4901161e-08,0.0,1.4901161e-08,-1.4901161e-08,-2.9802322e-08,-1.4901161e-08,2.2351742e-08,-1.4901161e-08,,,,
-0.00084611773,-0.0017692,0.004938476,0.0021615624,0.00050000846,-0.0004846081,0.00060002506,0.0010461658,0.00083078444,0.00012308359,0.0017077178,0.00040000677,0.0018154234,0.0011923164,0.00011539459,0.00085383654,-0.0011230782,0.0013230853,0.0010846257,,,,
-0.0012223125,-0.0025556087,0.0071332157,0.0031221732,0.0007221997,-0.0007000342,0.00086662173,0.0015110373,0.0011999458,0.00017771125,0.0024665892,0.0005777031,0.0026220977,0.0017221421,0.00016658008,0.0012332499,-0.0016222298,0.0019111186,0.0015666187,,,,
-0.04159996,-0.03529995,-0.041159935,-0.02777996,-0.014999978,-0.01855997,-0.02723997,-0.029879957,-0.026239954,-0.026079968,-0.02955997,-0.033059962,-0.03977996,-0.03909996,-0.03999996,-0.041179955,,,,,,,
-0.04306659,-0.03836661,-0.032599896,-0.024033263,-0.014133297,-0.019399963,-0.026199944,-0.028066598,-0.024799936,-0.025866598,-0.026599959,-0.03236661,-0.036633253,-0.037033275,-0.03979993,-0.039699942,,,,,,,
-0.03639999,-0.0269,0.008000001,0.0040000007,0.002899997,-0.0032999963,-0.0072000027,-0.0046999976,-0.003599994,-0.0073999986,-0.008200005,-0.014899999,-0.014700003,-0.015500002,-0.022599995,-0.021300003,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-1.4901161e-08,-3.7252903e-08,-1.1175871e-07,-9.685755e-08,-8.940697e-08,-8.940697e-08,-8.940697e-08,-9.685755e-08,-8.940697e-08,-6.7055225e-08,-5.2154064e-08,-4.4703484e-08,-5.9604645e-08,-5.2154064e-08,-5.2154064e-08,-4.4703484e-08,,,,,,,
-0.004117593,-0.007882312,0.0006470531,-0.0027352795,-0.0037352964,-0.00597059,-0.004058808,-0.0042058825,-0.004117623,-0.00511764,-0.001058802,-0.0041176677,-0.0018234998,-0.0032941252,-0.004764691,-0.0032352805,,,,,,,
-0.002799958,-0.0053599626,0.00043999404,-0.0018599853,-0.0025399998,-0.00406,-0.002759993,-0.0028599948,-0.0027999878,-0.0034799874,-0.0007199794,-0.0028000176,-0.0012399852,-0.0022400022,-0.0032399893,-0.0021999925,,,,,,,
-0.0021538138,-0.004123047,0.00033845752,-0.0014307573,-0.0019538403,-0.0031230748,-0.0021230653,-0.0021999925,-0.0021538287,-0.0026768893,-0.00055383146,-0.0021538436,-0.00095383823,-0.0017230809,-0.0024922937,-0.00169231,,,,,,,
-0.0009999722,-0.0019142479,0.0001571402,-0.0006642714,-0.000907138,-0.0014499947,-0.0009857044,-0.001021415,-0.0009999871,-0.0012428463,-0.00025711954,-0.001000002,-0.0004428327,-0.00080001354,-0.0011571348,-0.0007857084,,,,,,,
-0.0038461238,-0.0076615065,0.010215402,0.0028923452,-0.0009538159,-0.0040922835,-0.00092305243,-0.00010767579,-0.00049228966,-0.002430737,0.0028615594,-0.001353845,0.002676919,0.00066156685,-0.0022615045,1.53929e-05,,,,,,,
-0.0050000846,-0.009960055,0.013279885,0.0037599504,-0.001240015,-0.0053200126,-0.0012000427,-0.00014005601,-0.0006400496,-0.0031600446,0.0037199408,-0.0017600656,0.003479898,0.0008599162,-0.0029400736,1.9907951e-05,,,,,,,
-0.04539995,-0.04283327,-0.03223329,-0.025583297,-0.01624997,-0.022783302,-0.02849996,-0.030449964,-0.027133293,-0.028766625,-0.027199961,-0.03469996,-0.037666634,-0.038899958,-0.042499945,-0.04153327,,,,,,,
-0.04489994,-0.042199925,-0.021899924,-0.019349948,-0.01304996,-0.020449951,-0.024899952,-0.025799938,-0.02299995,-0.025599934,-0.022899963,-0.031499952,-0.032699943,-0.034449935,-0.039549917,-0.037849925,-0.0072999895,0.008599993,-0.015749961,,,,
-0.03639996,-0.026899979,0.007999994,0.003999993,0.002899997,-0.0032999963,-0.007199995,-0.00469999,-0.003599994,-0.007399991,-0.008199997,-0.014899991,-0.014699988,-0.015499987,-0.022599965,-0.02129998,-0.0072999895,0.008599993,-0.002000004,,,,
2.9802322e-08,2.2351742e-08,-7.450581e-09,-7.450581e-09,0.0,0.0,7.450581e-09,7.450581e-09,0.0,7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,1.4901161e-08,2.9802322e-08,2.2351742e-08,,,,,,,
1.4901161e-08,-1.4901161e-08,-1.1920929e-07,-1.0430813e-07,-8.940697e-08,-8.940697e-08,-8.195639e-08,-8.940697e-08,-8.940697e-08,-5.9604645e-08,-4.4703484e-08,-3.7252903e-08,-4.4703484e-08,-3.7252903e-08,-2.2351742e-08,-2.2351742e-08,,,,,,,
-0.0040799677,-0.0084799975,-0.027080074,-0.021160066,-0.020600058,-0.019880056,-0.019000046,-0.021440051,-0.02004005,-0.015760042,-0.011720024,-0.012400016,-0.013920024,-0.011520013,-0.011879995,-0.011680014,,,,,,,
-0.006374955,-0.013249934,-0.04231237,-0.0330624,-0.032187395,-0.031062387,-0.029687397,-0.033499874,-0.0313124,-0.024624914,-0.01831244,-0.019374907,-0.021749929,-0.017999925,-0.018562414,-0.018249922,-2.9802322e-08,-1.4901161e-08,-0.034812383,,,,
0.0030599833,0.0063599944,0.020309955,0.01586996,0.015449941,0.014909953,0.014249951,0.016079962,0.015029952,0.011819959,0.008789964,0.009299986,0.010439947,0.008639947,0.0089099705,0.0087599605,-2.9802322e-08,-1.4901161e-08,0.016709946,,,,
-0.002482593,0.0032608956,0.014613047,,,,,,,,,,,,,,,,,,,,
0.005600035,0.01072,-0.0008799955,0.0037200078,0.005079977,0.008119978,0.005520001,0.0057199746,0.0056000054,0.00695996,0.0014400035,0.0055999607,0.00248003,0.0044799894,0.0064800233,0.00440003,,,,,,,
0.005764723,0.011035293,-0.0009058863,0.003829427,0.005229391,0.008358806,0.005682349,0.0058882236,0.005764693,0.007164702,0.0014823675,0.005764678,0.0025529563,0.0046117604,0.006670624,0.0045294315,,,,,,,
0.0065333396,0.012506664,-0.0010266677,0.004340008,0.0059266537,0.009473316,0.0064399987,0.006673351,0.00653331,0.00812,0.0016800016,0.00653331,0.0028933287,0.005226657,0.0075600296,0.0051333606,,,,,,,
0.006461546,0.01236923,-0.0010153875,0.0042923167,0.005861521,0.009369217,0.0063692257,0.0065999925,0.006461516,0.008030772,0.0016615391,0.006461531,0.0028615296,0.0051692277,0.0074769408,0.005076945,,,,,,,
0.0075384527,0.014430761,-0.00118462,0.005007699,0.0068384483,0.010930762,0.0074307695,0.0076999962,0.007538438,0.009369239,0.0019384623,0.007538438,0.0033384413,0.0060307533,0.008723095,0.0059230924,,,,,,,
0.008000001,0.015314296,-0.0012571439,0.005314298,0.0072571263,0.01159998,0.007885717,0.008171424,0.007999986,0.009942859,0.00205715,0.0079999715,0.0035428554,0.006399989,0.009257153,0.006285727,,,,,,,
0.0069999993,0.013399988,-0.0011000037,0.0046500117,0.0063499883,0.010149986,0.0068999976,0.0071500093,0.0069999695,0.008699998,0.0018000007,0.0069999844,0.0030999929,0.0055999905,0.008100033,0.0055000186,,,,,,,
0.005000025,0.009571433,-0.0007856935,0.0033214688,0.0045357198,0.007250011,0.004928589,0.0051071644,0.004999995,0.0062143207,0.0012857318,0.00500001,0.0022142977,0.004000008,0.0057857484,0.003928587,0.0026071444,-0.00307142,0.0023928732,,,,
0.0064285845,0.012028575,0.007914312,0.009328611,0.008185722,0.01070001,0.009000011,0.010114297,0.009542853,0.010171458,0.005228594,0.008742854,0.0069143027,0.008614302,0.009471461,0.007871449,,,,,,,
-0.010199979,-0.01835993,-0.035879903,-0.028019927,-0.019139946,-0.020579949,-0.021239951,-0.025319941,-0.02327995,-0.021839924,-0.017639965,-0.019919954,-0.021599941,-0.02273994,-0.020339936,-0.01985994,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03639999,0.0269,-0.008000001,-0.0040000007,-0.002899997,0.0032999963,0.0072000027,0.0046999976,0.003599994,0.0073999986,0.008200005,0.014899999,0.014700003,0.015500002,0.022599995,0.021300003,,,,,,,
0.03639999,0.026899971,-0.008000083,-0.004000075,-0.002900064,0.0032999292,0.0071999356,0.004699923,0.0035999268,0.0073999465,0.00819996,0.014899962,0.014699958,0.015499964,0.022599958,0.021299973,,,,,,,
0.032999992,0.019833311,-0.030566722,-0.021633387,-0.020066716,-0.01326672,-0.008633375,-0.013166726,-0.01310005,-0.005733371,-0.0015667006,0.0045666397,0.003099978,0.0058999807,0.012699969,0.011566646,,,,,,,
0.03027992,0.01417996,-0.04861985,-0.03573993,-0.03379997,-0.026519984,-0.021299988,-0.027459987,-0.026459984,-0.016240016,-0.009380028,-0.0037000105,-0.006180033,-0.0017801374,0.00477989,0.003779903,,,,,,,
0.0012142807,0.0039571375,0.0152428225,-0.002085738,-0.021385722,-0.015500009,-0.014528587,-0.017485738,-0.019085728,-0.01584287,-0.011528596,-0.007842854,-0.017757148,-0.049771428,-0.036814287,-0.03315714,,,,,,,
-0.0003399849,0.0004400164,0.003489986,-0.008470021,-0.023730002,-0.018790007,-0.017730005,-0.020879999,-0.021710001,-0.017739996,-0.012990028,-0.010260001,-0.018680006,-0.043519996,-0.03327,-0.030279994,-0.025920011,-0.023999996,-0.020270012,,,,
-0.0010928363,-0.0013499707,-0.0026357472,-0.011057146,-0.02320715,-0.01909285,-0.018064268,-0.021085694,-0.021471404,-0.01742141,-0.012792878,-0.010735691,-0.017807126,-0.037285693,-0.029121421,-0.026678547,-0.020828582,-0.019285709,-0.020764306,,,,
0.0010769367,0.002061531,-0.00016923249,0.0007153973,0.0009769052,0.0015615225,0.0010615289,0.0011000037,0.0010769069,0.001338467,0.00027693808,0.001076892,0.00047691166,0.00086155534,0.0012461692,0.00084617734,0.010907628,0.009684555,0.0005153939,,,,
0.0021538436,0.004123062,-0.00033845752,0.0014307797,0.0019538254,0.0031230673,0.0021230727,0.0021999925,0.0021538287,0.002676934,0.00055386126,0.0021538138,0.0009538233,0.0017230809,0.0024923235,0.0016923249,-0.009223059,-0.011669211,0.0010307804,,,,
0.003000006,0.005742848,-0.00047142804,0.0019928664,0.0027214065,0.004349977,0.0029571354,0.0030642897,0.0029999763,0.0037285686,0.000771448,0.0029999763,0.0013285577,0.0024000108,0.003471434,0.002357155,-0.0022785515,-0.0056856982,0.0014357194,,,,
0.0028000176,0.0053599775,-0.0004400015,0.0018600151,0.0025399774,0.004059978,0.002759993,0.0028599948,0.0027999878,0.0034800023,0.0007200241,0.002799973,0.0012400001,0.0022400022,0.0032400042,0.0022000074,,,,,,,
-0.011333302,-0.020399928,-0.03986655,-0.03113325,-0.02126661,-0.022866614,-0.023599938,-0.028133266,-0.025866613,-0.024266578,-0.019599967,-0.022133283,-0.023999937,-0.02526661,-0.022599936,-0.022066593,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.026199922,0.0056999773,-0.075699806,-0.056899883,-0.054399908,-0.046399936,-0.040299945,-0.048899926,-0.046499945,-0.03199996,-0.021099985,-0.016099982,-0.020099998,-0.013300076,-0.0071000606,-0.007900044,,,,,,,
-0.001699999,-0.0020999908,-0.004099995,-0.017199986,-0.036099963,-0.029699981,-0.028099976,-0.032799974,-0.033399977,-0.027099967,-0.019899987,-0.016699985,-0.027699977,-0.057999954,-0.045299962,-0.041499957,,,,,,,
-0.0010199994,-0.0012599975,-0.002460003,-0.010319993,-0.021659985,-0.017819986,-0.016859971,-0.019679964,-0.020039983,-0.016259983,-0.011939995,-0.010019988,-0.016619995,-0.034799963,-0.027179986,-0.024899974,-0.01943998,-0.017999992,-0.019379988,,,,
-0.0006799996,-0.00083999336,-0.001639992,-0.006879993,-0.014439978,-0.011879988,-0.011239983,-0.013119981,-0.013359986,-0.010839984,-0.007959999,-0.006679997,-0.011079997,-0.023199975,-0.018119998,-0.016599968,-0.012960002,-0.0119999945,-0.012919977,,,,
-0.00056664646,-0.00069998205,-0.0013666898,-0.0057333335,-0.012033336,-0.009899981,-0.009366646,-0.01093331,-0.011133306,-0.009033322,-0.0066333488,-0.0055666342,-0.009233303,-0.01933331,-0.01510001,-0.013833299,-0.010800004,-0.009999998,-0.01076667,,,,
-0.0034565032,-0.0007391125,0.013413042,,,,,,,,,,,,,,,,,,,,
-0.013599977,-0.024479955,-0.047839932,-0.037359945,-0.025519967,-0.027439967,-0.028319955,-0.03375996,-0.031039968,-0.029119946,-0.023519963,-0.026559956,-0.028799973,-0.030319951,-0.027119964,-0.02647996,,,,,,,
-0.011333302,-0.020399928,-0.03986655,-0.03113325,-0.02126661,-0.022866614,-0.023599938,-0.028133266,-0.025866613,-0.024266578,-0.019599967,-0.022133283,-0.023999937,-0.02526661,-0.022599936,-0.022066593,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,0.0,0.0,0.0,0.0,-7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,-7.450581e-09,0.0,7.450581e-09,,,,
-0.015111089,-0.027199969,-0.053155504,-0.041511066,-0.028355539,-0.030488856,-0.03146664,-0.037511088,-0.03448887,-0.03235551,-0.026133299,-0.029511087,-0.031999983,-0.03368885,-0.030133307,-0.029422179,-7.450581e-09,3.7252903e-09,-0.024444409,,,,
-0.01274997,-0.02294992,-0.044849873,-0.03502491,-0.023924932,-0.02572494,-0.026549928,-0.031649925,-0.029099941,-0.027299918,-0.022049949,-0.024899937,-0.026999928,-0.028424926,-0.025424927,-0.024824917,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,7.450581e-09,0.0,0.0,0.0,7.450581e-09,7.450581e-09,0.0,-7.450581e-09,0.0,0.0,0.0,0.0,7.450581e-09,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,0.0,0.0,0.0,7.450581e-09,-7.450581e-09,7.450581e-09,0.0,1.4901161e-08,7.450581e-09,-7.450581e-09,7.450581e-09,,,,
-4.4703484e-08,-7.4505806e-08,-1.3411045e-07,-8.195639e-08,-7.4505806e-08,-6.7055225e-08,-7.4505806e-08,-8.940697e-08,-8.940697e-08,-7.4505806e-08,-4.4703484e-08,-7.4505806e-08,-1.0430813e-07,-5.9604645e-08,-5.9604645e-08,-5.9604645e-08,-7.450581e-09,3.7252903e-09,-5.2154064e-08,,,,
-0.016999975,-0.030599967,-0.059799947,-0.046699956,-0.031899966,-0.034299962,-0.035399966,-0.04219996,-0.03879997,-0.036399968,-0.029399961,-0.033199973,-0.035999976,-0.037899964,-0.033899978,-0.033099964,0.0,0.0,-0.027499974,,,,
-0.016999945,-0.030599907,-0.059799835,-0.04669988,-0.031899914,-0.034299918,-0.035399906,-0.042199887,-0.03879991,-0.036399893,-0.029399931,-0.033199914,-0.0359999,-0.037899904,-0.03389992,-0.033099905,0.0,0.0,-0.027499922,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,0.0,0.0,0.0,0.0,-7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,1.4901161e-08,-7.450581e-09,7.450581e-09,,,,
-5.9604645e-08,-8.940697e-08,-1.4901161e-07,-9.685755e-08,-7.4505806e-08,-6.7055225e-08,-8.940697e-08,-1.0430813e-07,-5.9604645e-08,-8.940697e-08,-4.4703484e-08,-7.4505806e-08,-1.0430813e-07,-7.4505806e-08,-7.4505806e-08,-7.4505806e-08,,,,,,,
-0.01699999,-0.030599982,-0.05979996,-0.04669997,-0.031899974,-0.03429997,-0.03539998,-0.042199977,-0.03879997,-0.036399968,-0.029399976,-0.033199973,-0.035999976,-0.037899964,-0.033899993,-0.03309998,,,,,,,
-0.016999945,-0.030599907,-0.059799835,-0.04669988,-0.031899914,-0.034299918,-0.035399906,-0.042199887,-0.03879991,-0.036399893,-0.029399931,-0.033199914,-0.0359999,-0.037899904,-0.03389992,-0.033099905,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0,0.0,0.0,0.0,7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,0.0,0.0,0.0,0.0,-7.450581e-09,7.450581e-09,7.450581e-09,1.4901161e-08,1.4901161e-08,-7.450581e-09,7.450581e-09,,,,
1.4901161e-08,1.4901161e-08,-1.4901161e-08,0.0,0.0,7.450581e-09,1.4901161e-08,2.2351742e-08,1.4901161e-08,0.0,-1.4901161e-08,2.2351742e-08,7.450581e-09,7.450581e-09,-7.450581e-09,2.2351742e-08,0.0024166554,-0.0030416846,0.0,,,,
0.0,0.0,0.0,1.4901161e-08,-2.2351742e-08,0.0,0.0,0.0,-1.4901161e-08,0.0,1.4901161e-08,-1.4901161e-08,-1.4901161e-08,0.0,2.9802322e-08,2.9802322e-08,,,,,,,
0.0,0.0,0.0,7.450581e-09,-1.4901161e-08,7.450581e-09,0.0,0.0,0.0,0.0,1.4901161e-08,1.4901161e-08,-1.4901161e-08,0.0,1.4901161e-08,1.4901161e-08,,,,,,,
